inventory_key,rental_id,orderdate_key,remaining,Total_Rental_Amount
1818,11741,,4576,5.95
1819,1782,,4577,10.96
1819,3885,,4577,10.96
1819,10921,,4577,10.96
1819,11604,,4577,10.96
1820,2237,,4577,9.96
1820,6489,,4577,9.96
1820,8717,,4577,9.96
1820,15252,,4577,9.96
1821,486,,4576,32.95
1821,1702,,4576,32.95
1821,6566,,4576,32.95
1821,8288,,4576,32.95
1821,12367,,4576,32.95
1822,1952,,4577,26.96
1822,3713,,4577,26.96
1822,10503,,4577,26.96
1822,14083,,4577,26.96
1823,10,,4576,28.950000000000003
1823,2511,,4576,28.950000000000003
1823,5514,,4576,28.950000000000003
1823,11282,,4576,28.950000000000003
1823,11840,,4576,28.950000000000003
1824,348,,4576,24.950000000000003
1824,1913,,4576,24.950000000000003
1824,4212,,4576,24.950000000000003
1824,10242,,4576,24.950000000000003
1824,12990,,4576,24.950000000000003
1825,6276,,4578,12.97
1825,10594,,4578,12.97
1825,15417,,4578,12.97
1826,921,,4576,20.950000000000003
1826,2194,,4576,20.950000000000003
1826,5757,,4576,20.950000000000003
1826,8685,,4576,20.950000000000003
1826,14673,,4576,20.950000000000003
1827,293,,4576,23.950000000000003
1827,3218,,4576,23.950000000000003
1827,5394,,4576,23.950000000000003
1827,9592,,4576,23.950000000000003
1827,14832,,4576,23.950000000000003
1828,84,,4576,26.950000000000003
1828,2953,,4576,26.950000000000003
1828,3740,,4576,26.950000000000003
1828,11472,,4576,26.950000000000003
1828,12243,,4576,26.950000000000003
1829,1397,,4577,16.96
1829,6385,,4577,16.96
1829,9954,,4577,16.96
1829,15316,,4577,16.96
1830,9985,,4579,5.98
1830,15024,,4579,5.98
1831,9171,,4579,8.98
1831,15929,,4579,8.98
1832,584,,4576,31.950000000000003
1832,2468,,4576,31.950000000000003
1832,6616,,4576,31.950000000000003
1832,7621,,4576,31.950000000000003
1832,11752,,4576,31.950000000000003
1833,1475,,4577,19.96
1833,6376,,4577,19.96
1833,6985,,4577,19.96
1833,13629,,4577,19.96
1834,254,,4577,22.96
1834,3194,,4577,22.96
1834,3491,,4577,22.96
1834,8865,,4577,22.96
1835,2528,,4577,23.96
1835,4872,,4577,23.96
1835,7983,,4577,23.96
1835,13969,,4577,23.96
1836,3673,,4578,11.97
1836,8497,,4578,11.97
1836,11826,,4578,11.97
1837,4832,,4578,10.97
1837,10535,,4578,10.97
1837,13008,,4578,10.97
1838,10142,,4579,7.98
1838,15333,,4579,7.98
1839,8426,,4579,7.98
1839,12756,,4579,7.98
1840,6647,,4578,2.9699999999999998
1840,8408,,4578,2.9699999999999998
1840,14359,,4578,2.9699999999999998
1841,204,,4576,6.95
1841,1495,,4576,6.95
1841,5836,,4576,6.95
1841,10364,,4576,6.95
1841,14737,,4576,6.95
1842,1958,,4577,14.96
1842,6630,,4577,14.96
1842,9422,,4577,14.96
1842,16031,,4577,14.96
1843,8019,,4579,10.98
1843,12325,,4579,10.98
1844,3377,,4577,14.96
1844,3980,,4577,14.96
1844,7997,,4577,14.96
1844,13162,,4577,14.96
1845,4877,,4578,11.97
1845,11280,,4578,11.97
1845,14637,,4578,11.97
1846,5459,,4578,10.97
1846,9051,,4578,10.97
1846,13528,,4578,10.97
1847,2619,,4577,13.96
1847,6523,,4577,13.96
1847,11416,,4577,13.96
1847,14281,,4577,13.96
1848,4233,,4578,20.97
1848,7539,,4578,20.97
1848,13246,,4578,20.97
1849,494,,4576,31.950000000000003
1849,3166,,4576,31.950000000000003
1849,3499,,4576,31.950000000000003
1849,9973,,4576,31.950000000000003
1849,15842,,4576,31.950000000000003
1850,2413,,4577,27.96
1850,6342,,4577,27.96
1850,7992,,4577,27.96
1850,13468,,4577,27.96
1851,2302,,4577,21.96
1851,6351,,4577,21.96
1851,9069,,4577,21.96
1851,15692,,4577,21.96
1852,45,,4576,31.950000000000003
1852,1860,,4576,31.950000000000003
1852,3964,,4576,31.950000000000003
1852,10850,,4576,31.950000000000003
1852,11781,,4576,31.950000000000003
1853,6946,,4579,15.98
1853,12980,,4579,15.98
1854,4824,,4578,17.97
1854,7297,,4578,17.97
1854,12422,,4578,17.97
1855,1678,,4577,26.96
1855,4991,,4577,26.96
1855,9961,,4577,26.96
1855,14709,,4577,26.96
1856,5124,,4578,14.97
1856,9957,,4578,14.97
1856,11611,,4578,14.97
1857,4636,,4578,16.97
1857,9283,,4578,16.97
1857,13775,,4578,16.97
1858,915,,4576,10.95
1858,2856,,4576,10.95
1858,6061,,4576,10.95
1858,8211,,4576,10.95
1858,15861,,4576,10.95
1859,11131,,4579,2.98
1859,11516,,4579,2.98
1860,8983,,4579,1.98
1860,13335,,4579,1.98
1861,906,,4576,17.95
1861,1459,,4576,17.95
1861,5227,,4576,17.95
1861,7066,,4576,17.95
1861,14174,,4576,17.95
1862,2256,,4577,11.96
1862,6814,,4577,11.96
1862,7744,,4577,11.96
1862,15496,,4577,11.96
1863,2201,,4577,6.96
1863,4505,,4577,6.96
1863,8050,,4577,6.96
1863,13615,,4577,6.96
1864,10610,,4579,1.98
1864,12326,,4579,1.98
1865,576,,4576,13.950000000000001
1865,1995,,4576,13.950000000000001
1865,3582,,4576,13.950000000000001
1865,8549,,4576,13.950000000000001
1865,14012,,4576,13.950000000000001
1866,9273,,4579,14.98
1866,14210,,4579,14.98
1867,6093,,4578,27.97
1867,7641,,4578,27.97
1867,14510,,4578,27.97
1868,3498,,4578,18.97
1868,8990,,4578,18.97
1868,15555,,4578,18.97
1869,2532,,4577,21.96
1869,3874,,4577,21.96
1869,8339,,4577,21.96
1869,15266,,4577,21.96
1870,5016,,4578,14.97
1870,11349,,4578,14.97
1870,15056,,4578,14.97
1871,331,,4576,39.95
1871,2666,,4576,39.95
1871,4168,,4576,39.95
1871,11485,,4576,39.95
1871,12397,,4576,39.95
1872,8243,,4579,13.98
1872,15256,,4579,13.98
1873,8640,,4579,11.98
1873,12071,,4579,11.98
1874,8321,,4579,9.98
1874,12824,,4579,9.98
1875,10576,,4579,13.98
1875,12225,,4579,13.98
1876,3103,,4577,26.96
1876,6066,,4577,26.96
1876,9092,,4577,26.96
1876,15947,,4577,26.96
1877,5661,,4578,20.97
1877,10091,,4578,20.97
1877,12057,,4578,20.97
1878,5823,,4578,19.97
1878,11103,,4578,19.97
1878,14595,,4578,19.97
1879,3220,,4577,28.96
1879,5797,,4577,28.96
1879,9446,,4577,28.96
1879,14640,,4577,28.96
1880,2219,,4577,12.96
1880,5208,,4577,12.96
1880,10259,,4577,12.96
1880,13264,,4577,12.96
1881,11270,,4579,5.98
1881,15712,,4579,5.98
1882,7107,,4579,5.98
1882,14971,,4579,5.98
1883,923,,4576,16.950000000000003
1883,2424,,4576,16.950000000000003
1883,5052,,4576,16.950000000000003
1883,7313,,4576,16.950000000000003
1883,12702,,4576,16.950000000000003
1884,160,,4576,16.950000000000003
1884,1415,,4576,16.950000000000003
1884,5313,,4576,16.950000000000003
1884,10563,,4576,16.950000000000003
1884,15809,,4576,16.950000000000003
1885,839,,4576,29.950000000000003
1885,2192,,4576,29.950000000000003
1885,6037,,4576,29.950000000000003
1885,10593,,4576,29.950000000000003
1885,11773,,4576,29.950000000000003
1886,11354,,4579,11.98
1886,13065,,4579,11.98
1887,4628,,4578,17.97
1887,7270,,4578,17.97
1887,14183,,4578,17.97
1888,11317,,4579,9.98
1888,14447,,4579,9.98
1889,394,,4576,27.950000000000003
1889,3276,,4576,27.950000000000003
1889,3531,,4576,27.950000000000003
1889,7638,,4576,27.950000000000003
1889,13791,,4576,27.950000000000003
1890,8993,,4579,9.98
1890,12389,,4579,9.98
1891,9514,,4579,9.98
1891,14101,,4579,9.98
1892,2322,,4577,23.96
1892,5920,,4577,23.96
1892,8487,,4577,23.96
1892,13499,,4577,23.96
1893,10117,,4579,11.98
1893,14610,,4579,11.98
1894,3972,,4578,17.97
1894,11345,,4578,17.97
1894,15533,,4578,17.97
1895,280,,4576,14.950000000000001
1895,3442,,4576,14.950000000000001
1895,6888,,4576,14.950000000000001
1895,8795,,4576,14.950000000000001
1895,15432,,4576,14.950000000000001
1896,192,,4576,16.950000000000003
1896,1177,,4576,16.950000000000003
1896,4140,,4576,16.950000000000003
1896,11041,,4576,16.950000000000003
1896,15657,,4576,16.950000000000003
1897,10969,,4579,5.98
1897,11617,,4579,5.98
1898,572,,4576,28.950000000000003
1898,3157,,4576,28.950000000000003
1898,5319,,4576,28.950000000000003
1898,7178,,4576,28.950000000000003
1898,15379,,4576,28.950000000000003
1899,10022,,4579,6.98
1899,15329,,4579,6.98
1900,6879,,4578,13.97
1900,8236,,4578,13.97
1900,15840,,4578,13.97
1901,2009,,4577,18.96
1901,5516,,4577,18.96
1901,7362,,4577,18.96
1901,15126,,4577,18.96
1902,5730,,4578,11.97
1902,8966,,4578,11.97
1902,15618,,4578,11.97
1903,4141,,4578,16.97
1903,7237,,4578,16.97
1903,12410,,4578,16.97
1904,523,,4576,25.950000000000003
1904,1638,,4576,25.950000000000003
1904,5550,,4576,25.950000000000003
1904,9467,,4576,25.950000000000003
1904,14530,,4576,25.950000000000003
1905,3253,,4577,16.96
1905,4346,,4577,16.96
1905,7039,,4577,16.96
1905,15215,,4577,16.96
1906,2095,,4577,22.96
1906,4356,,4577,22.96
1906,10316,,4577,22.96
1906,11923,,4577,22.96
1907,10484,,4579,9.98
1907,14692,,4579,9.98
1908,4160,,4578,18.97
1908,7038,,4578,18.97
1908,15157,,4578,18.97
1909,2150,,4577,25.96
1909,6316,,4577,25.96
1909,7971,,4577,25.96
1909,12230,,4577,25.96
1910,1541,,4577,7.96
1910,4559,,4577,7.96
1910,9336,,4577,7.96
1910,14678,,4577,7.96
1911,7542,,4579,3.9800000000000004
1911,13974,,4579,3.9800000000000004
1912,248,,4576,4.95
1912,2340,,4576,4.95
1912,6732,,4576,4.95
1912,8087,,4576,4.95
1912,15041,,4576,4.95
1913,973,,4576,7.95
1913,2020,,4576,7.95
1913,3711,,4576,7.95
1913,10548,,4576,7.95
1913,15506,,4576,7.95
1914,3572,,4578,2.9699999999999998
1914,8261,,4578,2.9699999999999998
1914,14732,,4578,2.9699999999999998
1915,9275,,4579,4.98
1915,12831,,4579,4.98
1916,4637,,4578,5.970000000000001
1916,7357,,4578,5.970000000000001
1916,14788,,4578,5.970000000000001
1917,11302,,4579,7.98
1917,15544,,4579,7.98
1918,780,,4576,10.95
1918,2899,,4576,10.95
1918,5536,,4576,10.95
1918,8163,,4576,10.95
1918,11713,,4576,10.95
1919,430,,4576,13.950000000000001
1919,2879,,4576,13.950000000000001
1919,4576,,4576,13.950000000000001
1919,8021,,4576,13.950000000000001
1919,12542,,4576,13.950000000000001
1920,963,,4576,15.950000000000001
1920,1290,,4576,15.950000000000001
1920,6535,,4576,15.950000000000001
1920,10424,,4576,15.950000000000001
1920,12018,,4576,15.950000000000001
1921,646,,4576,17.950000000000003
1921,1775,,4576,17.950000000000003
1921,4672,,4576,17.950000000000003
1921,7725,,4576,17.950000000000003
1921,14710,,4576,17.950000000000003
1922,2644,,4577,10.96
1922,4716,,4577,10.96
1922,7931,,4577,10.96
1922,11721,,4577,10.96
1923,10533,,4579,5.98
1923,11957,,4579,5.98
1924,358,,4576,12.950000000000001
1924,2196,,4576,12.950000000000001
1924,5160,,4576,12.950000000000001
1924,11163,,4576,12.950000000000001
1924,12611,,4576,12.950000000000001
1925,1483,,4577,9.96
1925,4343,,4577,9.96
1925,11123,,4577,9.96
1925,14555,,4577,9.96
1926,9819,,4579,4.98
1926,13755,,4579,4.98
1927,808,,4576,11.950000000000001
1927,2643,,4576,11.950000000000001
1927,4734,,4576,11.950000000000001
1927,10972,,4576,11.950000000000001
1927,13692,,4576,11.950000000000001
1928,1225,,4577,11.96
1928,3569,,4577,11.96
1928,7136,,4577,11.96
1928,14019,,4577,11.96
1929,1018,,4576,12.950000000000001
1929,2129,,4576,12.950000000000001
1929,4099,,4576,12.950000000000001
1929,7129,,4576,12.950000000000001
1929,15131,,4576,12.950000000000001
1930,9075,,4579,9.98
1930,11900,,4579,9.98
1931,4714,,4578,11.98
1931,9477,,4578,11.98
1931,15282,,4578,11.98
1932,9061,,4579,11.98
1932,12218,,4579,11.98
1933,2490,,4577,20.96
1933,3484,,4577,20.96
1933,10435,,4577,20.96
1933,13569,,4577,20.96
1934,2563,,4577,20.96
1934,6046,,4577,20.96
1934,9879,,4577,20.96
1934,13817,,4577,20.96
1935,1647,,4577,19.96
1935,6375,,4577,19.96
1935,9002,,4577,19.96
1935,14376,,4577,19.96
1936,3691,,4578,17.97
1936,8230,,4578,17.97
1936,14448,,4578,17.97
1937,1257,,4577,22.96
1937,4514,,4577,22.96
1937,9325,,4577,22.96
1937,15075,,4577,22.96
1938,1903,,4577,21.96
1938,4859,,4577,21.96
1938,10778,,4577,21.96
1938,15469,,4577,21.96
1939,489,,4576,24.950000000000003
1939,1526,,4576,24.950000000000003
1939,4800,,4576,24.950000000000003
1939,10067,,4576,24.950000000000003
1939,15099,,4576,24.950000000000003
1940,19,,4576,24.950000000000003
1940,1763,,4576,24.950000000000003
1940,3762,,4576,24.950000000000003
1940,8587,,4576,24.950000000000003
1940,14383,,4576,24.950000000000003
1941,3798,,4578,2.9699999999999998
1941,8007,,4578,2.9699999999999998
1941,13970,,4578,2.9699999999999998
1942,1963,,4577,4.96
1942,6830,,4577,4.96
1942,8490,,4577,4.96
1942,13888,,4577,4.96
1943,4837,,4578,2.9699999999999998
1943,11463,,4578,2.9699999999999998
1943,13187,,4578,2.9699999999999998
1944,3888,,4578,2.9699999999999998
1944,10666,,4578,2.9699999999999998
1944,14115,,4578,2.9699999999999998
1945,309,,4576,13.950000000000001
1945,2412,,4576,13.950000000000001
1945,4606,,4576,13.950000000000001
1945,10411,,4576,13.950000000000001
1945,14883,,4576,13.950000000000001
1946,6714,,4578,2.9699999999999998
1946,10562,,4578,2.9699999999999998
1946,11532,,4578,2.9699999999999998
1947,4348,,4578,2.9699999999999998
1947,9428,,4578,2.9699999999999998
1947,12239,,4578,2.9699999999999998
1948,11336,,4579,1.98
1948,11598,,4579,1.98
1949,3007,,4577,3.96
1949,5249,,4577,3.96
1949,7253,,4577,3.96
1949,15360,,4577,3.96
1950,554,,4576,10.950000000000001
1950,1402,,4576,10.950000000000001
1950,5936,,4576,10.950000000000001
1950,9962,,4576,10.950000000000001
1950,13670,,4576,10.950000000000001
1951,3069,,4577,7.960000000000001
1951,5423,,4577,7.960000000000001
1951,8592,,4577,7.960000000000001
1951,13039,,4577,7.960000000000001
1952,2279,,4577,21.96
1952,5081,,4577,21.96
1952,10962,,4577,21.96
1952,14372,,4577,21.96
1953,967,,4576,29.950000000000003
1953,2647,,4576,29.950000000000003
1953,3528,,4576,29.950000000000003
1953,7318,,4576,29.950000000000003
1953,12464,,4576,29.950000000000003
1954,446,,4576,27.950000000000003
1954,1983,,4576,27.950000000000003
1954,5455,,4576,27.950000000000003
1954,8228,,4576,27.950000000000003
1954,11793,,4576,27.950000000000003
1955,2417,,4577,8.96
1955,5521,,4577,8.96
1955,10124,,4577,8.96
1955,12529,,4577,8.96
1956,2794,,4577,5.96
1956,6435,,4577,5.96
1956,8433,,4577,5.96
1956,14469,,4577,5.96
1957,3068,,4577,3.96
1957,5432,,4577,3.96
1957,10296,,4577,3.96
1957,12133,,4577,3.96
1958,3428,,4577,4.96
1958,4876,,4577,4.96
1958,7456,,4577,4.96
1958,14292,,4577,4.96
1959,3355,,4577,11.96
1959,3928,,4577,11.96
1959,10099,,4577,11.96
1959,14833,,4577,11.96
1960,3288,,4577,15.96
1960,5150,,4577,15.96
1960,9831,,4577,15.96
1960,13115,,4577,15.96
1961,524,,4576,15.950000000000001
1961,1935,,4576,15.950000000000001
1961,4642,,4576,15.950000000000001
1961,10674,,4576,15.950000000000001
1961,13728,,4576,15.950000000000001
1962,2050,,4577,14.96
1962,4908,,4577,14.96
1962,7113,,4577,14.96
1962,15668,,4577,14.96
1963,4347,,4578,9.97
1963,8897,,4578,9.97
1963,12272,,4578,9.97
1964,10443,,4579,5.98
1964,14577,,4579,5.98
1965,960,,4576,20.950000000000003
1965,3024,,4576,20.950000000000003
1965,5281,,4576,20.950000000000003
1965,7242,,4576,20.950000000000003
1965,13526,,4576,20.950000000000003
1966,3676,,4578,18.97
1966,10519,,4578,18.97
1966,15504,,4578,18.97
1967,10403,,4579,1.98
1967,13211,,4579,1.98
1968,7879,,4579,5.98
1968,14507,,4579,5.98
1969,184,,4576,13.950000000000001
1969,2064,,4576,13.950000000000001
1969,3497,,4576,13.950000000000001
1969,8996,,4576,13.950000000000001
1969,12839,,4576,13.950000000000001
1970,9741,,4579,6.98
1970,13991,,4579,6.98
1971,3232,,4578,5.970000000000001
1971,4210,,4578,5.970000000000001
1971,8266,,4578,5.970000000000001
1972,6789,,4578,4.970000000000001
1972,10452,,4578,4.970000000000001
1972,14711,,4578,4.970000000000001
1973,6020,,4578,2.9699999999999998
1973,8972,,4578,2.9699999999999998
1973,15708,,4578,2.9699999999999998
1974,3332,,4577,3.96
1974,4066,,4577,3.96
1974,8240,,4577,3.96
1974,12872,,4577,3.96
1975,2833,,4577,21.96
1975,4541,,4577,21.96
1975,9611,,4577,21.96
1975,12151,,4577,21.96
1976,8156,,4579,9.98
1976,11687,,4579,9.98
1977,9995,,4579,9.98
1977,11600,,4579,9.98
1978,1974,,4577,15.96
1978,4175,,4577,15.96
1978,10060,,4577,15.96
1978,13529,,4577,15.96
1979,5824,,4578,8.97
1979,10550,,4578,8.97
1979,11787,,4578,8.97
1980,7754,,4579,5.98
1980,14785,,4579,5.98
1981,3176,,4577,17.96
1981,5803,,4577,17.96
1981,9018,,4577,17.96
1981,14810,,4577,17.96
1982,50,,4576,26.950000000000003
1982,2198,,4576,26.950000000000003
1982,4277,,4576,26.950000000000003
1982,9405,,4576,26.950000000000003
1982,15096,,4576,26.950000000000003
1983,2430,,4577,19.96
1983,6682,,4577,19.96
1983,7210,,4577,19.96
1983,12556,,4577,19.96
1984,2918,,4577,15.96
1984,3714,,4577,15.96
1984,10684,,4577,15.96
1984,12083,,4577,15.96
1985,1077,,4576,20.950000000000003
1985,2396,,4576,20.950000000000003
1985,6000,,4576,20.950000000000003
1985,9924,,4576,20.950000000000003
1985,12668,,4576,20.950000000000003
1986,2252,,4577,18.96
1986,6538,,4577,18.96
1986,8552,,4577,18.96
1986,15697,,4577,18.96
1987,5357,,4578,20.97
1987,9453,,4578,20.97
1987,12545,,4578,20.97
1988,1446,,4577,15.96
1988,4075,,4577,15.96
1988,7664,,4577,15.96
1988,14854,,4577,15.96
1989,8479,,4579,7.98
1989,13869,,4579,7.98
1990,3938,,4578,9.97
1990,9232,,4578,9.97
1990,14552,,4578,9.97
1991,6133,,4578,4.970000000000001
1991,9225,,4578,4.970000000000001
1991,14362,,4578,4.970000000000001
1992,747,,4576,21.95
1992,2469,,4576,21.95
1992,5439,,4576,21.95
1992,10476,,4576,21.95
1992,12768,,4576,21.95
1993,2679,,4577,11.96
1993,5078,,4577,11.96
1993,11223,,4577,11.96
1993,15251,,4577,11.96
1994,794,,4576,17.95
1994,2242,,4576,17.95
1994,4497,,4576,17.95
1994,8224,,4576,17.95
1994,14202,,4576,17.95
1995,8039,,4579,5.98
1995,15766,,4579,5.98
1996,6673,,4578,6.970000000000001
1996,8034,,4578,6.970000000000001
1996,14909,,4578,6.970000000000001
1997,2937,,4577,20.96
1997,4515,,4577,20.96
1997,11192,,4577,20.96
1997,13011,,4577,20.96
1998,492,,4576,25.950000000000003
1998,2248,,4576,25.950000000000003
1998,5010,,4576,25.950000000000003
1998,8416,,4576,25.950000000000003
1998,15288,,4576,25.950000000000003
1999,11455,,4579,12.98
1999,12425,,4579,12.98
2000,845,,4576,9.95
2000,1303,,4576,9.95
2000,4211,,4576,9.95
2000,11155,,4576,9.95
2000,12602,,4576,9.95
2001,8283,,4579,9.98
2001,15213,,4579,9.98
2002,1550,,4577,6.960000000000001
2002,6045,,4577,6.960000000000001
2002,7246,,4577,6.960000000000001
2002,14194,,4577,6.960000000000001
2003,7939,,4579,5.98
2003,12977,,4579,5.98
2004,3404,,4577,3.96
2004,3889,,4577,3.96
2004,9795,,4577,3.96
2004,12809,,4577,3.96
2005,7101,,4579,5.98
2005,13130,,4579,5.98
2006,2551,,4577,13.96
2006,5491,,4577,13.96
2006,9258,,4577,13.96
2006,13666,,4577,13.96
2007,312,,4576,15.950000000000001
2007,3110,,4576,15.950000000000001
2007,6408,,4576,15.950000000000001
2007,9630,,4576,15.950000000000001
2007,11658,,4576,15.950000000000001
2008,3252,,4577,12.96
2008,3990,,4577,12.96
2008,11450,,4577,12.96
2008,14959,,4577,12.96
2009,714,,4576,16.950000000000003
2009,3056,,4576,16.950000000000003
2009,4209,,4576,16.950000000000003
2009,10856,,4576,16.950000000000003
2009,14596,,4576,16.950000000000003
2010,6786,,4578,8.97
2010,8566,,4578,8.97
2010,15984,,4578,8.97
2011,4912,,4578,20.97
2011,8881,,4578,20.97
2011,12315,,4578,20.97
2012,5570,,4578,15.97
2012,10999,,4578,15.97
2012,12067,,4578,15.97
2013,6693,,4578,15.97
2013,11062,,4578,15.97
2013,15240,,4578,15.97
2014,2344,,4577,17.96
2014,3685,,4577,17.96
2014,9249,,4577,17.96
2014,11961,,4577,17.96
2015,10821,,4579,9.98
2015,14228,,4579,9.98
2016,8248,,4579,15.98
2016,14985,,4579,15.98
2017,7713,,4579,15.98
2017,15139,,4579,15.98
2018,7154,,4579,13.98
2018,16048,,4579,13.98
2019,1368,,4577,26.96
2019,5039,,4577,26.96
2019,10059,,4577,26.96
2019,12395,,4577,26.96
2020,443,,4576,33.95
2020,2078,,4576,33.95
2020,4738,,4576,33.95
2020,9206,,4576,33.95
2020,14175,,4576,33.95
2021,763,,4576,27.950000000000003
2021,3379,,4576,27.950000000000003
2021,6124,,4576,27.950000000000003
2021,7370,,4576,27.950000000000003
2021,11931,,4576,27.950000000000003
2022,8634,,4579,4.98
2022,12787,,4579,4.98
2023,7000,,4579,2.98
2023,14500,,4579,2.98
2024,1358,,4577,5.96
2024,5001,,4577,5.96
2024,10270,,4577,5.96
2024,14935,,4577,5.96
2025,127,,4576,8.95
2025,2704,,4576,8.95
2025,5277,,4576,8.95
2025,10627,,4576,8.95
2025,11541,,4576,8.95
2026,10930,,4579,6.98
2026,15844,,4579,6.98
2027,3533,,4578,17.97
2027,7140,,4578,17.97
2027,15882,,4578,17.97
2028,977,,4576,16.950000000000003
2028,3261,,4576,16.950000000000003
2028,6137,,4576,16.950000000000003
2028,10685,,4576,16.950000000000003
2028,15664,,4576,16.950000000000003
2029,715,,4576,15.950000000000001
2029,2289,,4576,15.950000000000001
2029,6029,,4576,15.950000000000001
2029,10713,,4576,15.950000000000001
2029,15438,,4576,15.950000000000001
2030,1109,,4576,20.950000000000003
2030,2593,,4576,20.950000000000003
2030,6399,,4576,20.950000000000003
2030,11328,,4576,20.950000000000003
2030,15865,,4576,20.950000000000003
2031,7082,,4579,5.98
2031,12599,,4579,5.98
2032,3037,,4577,16.96
2032,4936,,4577,16.96
2032,8658,,4577,16.96
2032,11522,,4577,16.96
2033,3390,,4577,11.96
2033,3773,,4577,11.96
2033,8092,,4577,11.96
2033,13951,,4577,11.96
2034,6475,,4578,11.97
2034,9168,,4578,11.97
2034,14035,,4578,11.97
2035,5452,,4578,10.97
2035,10193,,4578,10.97
2035,12124,,4578,10.97
2036,5493,,4578,10.97
2036,10075,,4578,10.97
2036,14351,,4578,10.97
2037,683,,4576,16.950000000000003
2037,3343,,4576,16.950000000000003
2037,6254,,4576,16.950000000000003
2037,7522,,4576,16.950000000000003
2037,13772,,4576,16.950000000000003
2038,3923,,4578,23.97
2038,11391,,4578,23.97
2038,12208,,4578,23.97
2039,3687,,4578,26.97
2039,7967,,4578,26.97
2039,12955,,4578,26.97
2040,1766,,4577,31.96
2040,5741,,4577,31.96
2040,8811,,4577,31.96
2040,15686,,4577,31.96
2041,9345,,4579,16.98
2041,13891,,4579,16.98
2042,8969,,4579,17.98
2042,12438,,4579,17.98
2043,7910,,4579,20.98
2043,13053,,4579,20.98
2044,1310,,4577,32.96
2044,5361,,4577,32.96
2044,11267,,4577,32.96
2044,14059,,4577,32.96
2045,9178,,4579,18.98
2045,15082,,4579,18.98
2046,126,,4576,25.94
2046,2829,,4576,25.94
2046,6465,,4576,25.94
2046,8406,,4576,25.94
2046,11496,,4576,25.94
2047,1155,,4576,17.950000000000003
2047,3094,,4576,17.950000000000003
2047,6318,,4576,17.950000000000003
2047,9287,,4576,17.950000000000003
2047,12443,,4576,17.950000000000003
2048,3406,,4577,13.96
2048,6598,,4577,13.96
2048,10727,,4577,13.96
2048,14806,,4577,13.96
2049,2186,,4577,11.96
2049,6128,,4577,11.96
2049,11277,,4577,11.96
2049,15677,,4577,11.96
2050,4904,,4578,13.97
2050,7581,,4578,13.97
2050,15647,,4578,13.97
2051,1102,,4576,20.950000000000003
2051,1636,,4576,20.950000000000003
2051,4011,,4576,20.950000000000003
2051,7801,,4576,20.950000000000003
2051,15410,,4576,20.950000000000003
2052,1806,,4577,24.96
2052,4222,,4577,24.96
2052,7459,,4577,24.96
2052,12313,,4577,24.96
2053,3854,,4578,16.97
2053,11036,,4578,16.97
2053,11719,,4578,16.97
2054,2048,,4577,24.96
2054,3534,,4577,24.96
2054,8894,,4577,24.96
2054,12424,,4577,24.96
2055,2283,,4577,20.96
2055,5413,,4577,20.96
2055,10291,,4577,20.96
2055,14305,,4577,20.96
2056,3245,,4577,16.96
2056,4930,,4577,16.96
2056,9401,,4577,16.96
2056,14532,,4577,16.96
2057,354,,4576,21.950000000000003
2057,1800,,4576,21.950000000000003
2057,4725,,4576,21.950000000000003
2057,6938,,4576,21.950000000000003
2057,15459,,4576,21.950000000000003
2058,11165,,4579,5.98
2058,15491,,4579,5.98
2059,479,,4576,20.950000000000003
2059,2215,,4576,20.950000000000003
2059,4893,,4576,20.950000000000003
2059,11256,,4576,20.950000000000003
2059,12906,,4576,20.950000000000003
2060,10791,,4579,7.98
2060,11958,,4579,7.98
2061,3803,,4578,13.97
2061,10258,,4578,13.97
2061,12005,,4578,13.97
2062,4995,,4578,12.97
2062,9351,,4578,12.97
2062,14368,,4578,12.97
2063,6585,,4578,19.97
2063,8517,,4578,19.97
2063,11539,,4578,19.97
2064,547,,4576,24.950000000000003
2064,2642,,4576,24.950000000000003
2064,4137,,4576,24.950000000000003
2064,8295,,4576,24.950000000000003
2064,12155,,4576,24.950000000000003
2065,1670,,4577,11.96
2065,6222,,4577,11.96
2065,9810,,4577,11.96
2065,12946,,4577,11.96
2066,6467,,4578,14.97
2066,10350,,4578,14.97
2066,12022,,4578,14.97
2067,9456,,4579,8.98
2067,13672,,4579,8.98
2068,264,,4576,16.950000000000003
2068,2001,,4576,16.950000000000003
2068,4857,,4576,16.950000000000003
2068,11021,,4576,16.950000000000003
2068,12995,,4576,16.950000000000003
2069,8373,,4579,11.98
2069,14140,,4579,11.98
2070,3081,,4578,12.97
2070,4007,,4578,12.97
2070,7917,,4578,12.97
2071,3827,,4578,17.97
2071,9736,,4578,17.97
2071,14491,,4578,17.97
2072,7069,,4579,9.98
2072,13434,,4579,9.98
2073,4291,,4578,11.97
2073,8013,,4578,11.97
2073,13112,,4578,11.97
2074,996,,4576,16.950000000000003
2074,3060,,4576,16.950000000000003
2074,5862,,4576,16.950000000000003
2074,9945,,4576,16.950000000000003
2074,13219,,4576,16.950000000000003
2075,696,,4576,14.950000000000001
2075,1322,,4576,14.950000000000001
2075,5966,,4576,14.950000000000001
2075,10348,,4576,14.950000000000001
2075,15610,,4576,14.950000000000001
2076,461,,4576,23.950000000000003
2076,1896,,4576,23.950000000000003
2076,6582,,4576,23.950000000000003
